Gen	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	t_n16	t_n17	mu	sigma2	lnL
14820000	162.7166541	92.8553035	81.6601597	79.3200589	58.5607117	24.7239179	10.5100458	6.4651038	0.0022771	0.0109824	-5.129
14825000	160.7464095	96.1783252	84.6769439	81.8553865	65.7886048	24.2852519	10.8093711	5.8615004	0.0038382	0.0056950	-8.413
14830000	161.1018432	100.4027006	86.6388611	83.2638154	65.0667602	23.0488492	10.2358030	5.8136466	0.0102860	0.0070700	-7.719
14835000	163.8884728	96.1297193	86.1239499	83.4969405	64.7783514	23.1532863	10.5836939	5.8795769	0.0048459	0.0059503	-6.263
14840000	163.3520513	96.9277964	83.2057009	81.0848816	64.4074871	24.4798964	11.0856106	4.8805508	0.0021327	0.0048441	-7.522
14845000	152.2036452	101.0791919	84.5949593	82.0254341	63.0451284	21.0156602	10.1978516	5.3577003	0.0052738	0.0061867	-5.016
14850000	153.9828500	102.1051723	88.0114593	84.7719081	63.9755638	21.5001981	8.7474281	4.7187224	0.0129704	0.0154912	-8.519
14855000	150.3640824	101.4113868	90.4676856	87.0994517	60.3193017	22.2599251	11.1156134	6.1870114	0.0028771	0.0071790	-9.284
14860000	150.7527115	101.1235821	87.2793370	84.5566965	65.9346800	24.6491725	12.4208043	6.4394396	0.0056557	0.0039686	-7.065
14865000	152.8211923	94.9993139	82.9896362	81.0263519	64.7268190	23.5709554	11.4306739	6.3903567	0.0035057	0.0034047	-9.342
14870000	167.2190090	101.4882397	86.7443425	83.4231878	65.2320158	24.2206265	11.2686487	6.6414792	0.0052897	0.0033314	-8.787
14875000	163.3149548	99.6486660	90.3025440	87.8317267	63.9079378	23.5120150	11.1104928	6.1491063	0.0067032	0.0061387	-7.059
14880000	166.7863193	93.0105569	82.0270582	79.2118657	62.6505163	23.2616786	9.6859906	4.6662685	0.0035445	0.0075936	-5.675
14885000	164.0155809	91.6698317	78.6639241	76.4326645	62.0591446	22.7232350	9.7900465	5.0326156	0.0113373	0.0110853	-4.509
14890000	155.5472687	91.6637237	81.7738489	79.2159912	65.0579526	21.4783785	9.0878729	4.6006909	0.0080506	0.0064105	-6.632
14895000	153.9582341	94.9425291	80.7004876	78.1883429	60.9844442	26.2995066	10.0396560	5.9333261	0.0040506	0.0110886	-10.470
14900000	159.1172809	92.8641450	80.4124670	78.1085902	64.8793842	26.6303293	8.8039433	5.0093687	0.0277132	0.0203683	-4.983
14905000	155.9148818	92.4662362	82.3294085	80.2312481	58.0113643	21.9486341	9.9241534	4.6706020	0.0044831	0.0054718	-10.080
14910000	165.8177240	93.1423793	84.2309947	80.8201057	64.8795954	23.0936036	10.2910329	3.8219075	0.0049411	0.0313726	-6.722
14915000	153.5751394	93.7639723	77.5185317	73.6713512	60.0272482	28.6074018	7.0472771	3.4128513	0.0058951	0.0115558	-5.379
14920000	164.1333302	95.9064546	79.1879873	77.1313980	62.8851895	21.9830444	6.6446670	3.1837290	0.0215324	0.0259783	-8.617
14925000	166.3542321	91.1921407	80.8206152	78.9311616	63.4066624	22.5887868	7.7203849	3.6710227	0.0048592	0.0140746	-10.746
14930000	158.8857623	92.6758594	82.0185035	78.7570788	59.5898110	24.9805340	7.5159818	3.4675698	0.0096764	0.0178692	-3.715
14935000	152.6636264	97.4752072	85.3556689	82.8523092	64.0881709	22.6669059	8.7074565	3.9556315	0.0040618	0.0143906	-11.944
14940000	162.2439489	98.0458699	86.3290037	82.9472501	64.5094136	24.0714198	7.4477137	3.0013648	0.0066870	0.0146520	-6.925
14945000	158.7759528	93.2840876	81.7933099	80.1447371	58.6797051	21.5501542	6.2868725	3.4173311	0.0074359	0.0197337	-8.957
14950000	159.8088250	93.2291422	78.4469646	75.9992089	64.0465998	22.6787468	8.7170587	4.6100236	0.0071060	0.0172612	-6.576
14955000	158.5066667	100.5924796	87.7560244	85.5841825	64.8600488	26.7645337	12.3706717	6.2333296	0.0103908	0.0200548	-9.112
14960000	150.5562578	95.2090299	86.7845272	85.0495250	65.0780741	26.9603559	9.9530149	5.2830908	0.0079110	0.0083397	-4.687
14965000	165.6138314	90.9940396	82.8885265	80.9335887	65.6753779	22.8738132	10.9690764	5.9909899	0.0034266	0.0048844	-9.758
14970000	163.4890435	98.0206550	89.3364746	87.3031473	65.7631280	22.4468377	9.1663016	4.7619434	0.0032231	0.0042360	-2.597
14975000	149.9746833	92.1238250	83.4022984	80.8216402	61.2024738	23.3283618	9.5846790	5.7182202	0.0028458	0.0055878	-7.933
14980000	163.8180166	91.2282652	79.2197076	76.6437190	62.5637994	22.0492557	8.1576656	4.1089429	0.0060647	0.0105951	-7.361
14985000	159.3965411	95.2501807	85.4751492	83.4113666	65.2925091	22.4485919	8.0572479	3.7639801	0.0200260	0.0083454	-3.962
14990000	153.4703594	93.9495717	86.6719229	84.6398179	59.8168541	21.4677049	8.2200426	4.3824974	0.0086231	0.0105266	-9.010
14995000	166.1892702	95.8857538	84.9133859	82.6069593	60.8459260	25.2059160	10.2763188	4.9599723	0.0056353	0.0059033	-5.554
15000000	165.3369138	100.6684976	85.9169165	82.4606627	66.5192278	25.3440840	11.1650345	5.7717260	0.0034145	0.0043606	-6.871
15005000	150.7008157	93.2854569	80.9640503	78.2422146	61.5578892	28.8272457	11.1786502	5.6899001	0.0063853	0.0092647	-9.439
15010000	155.4950162	94.0345431	82.5821103	80.0668469	58.5987431	22.8745459	10.1102667	5.8593596	0.0069191	0.0043288	-10.920
15015000	165.3320774	92.9970839	84.3419506	81.9162475	61.9257396	21.6711257	8.6391903	4.4220719	0.0026288	0.0046282	-5.512
15020000	161.3521324	97.9815153	89.1096787	87.0167065	62.2321653	22.1152345	9.2029726	4.8635193	0.0043424	0.0061272	-4.481
15025000	162.2249025	99.5842264	88.6071460	85.5641641	65.7271885	22.2568440	9.1392114	4.6157631	0.0040358	0.0034301	-7.522
15030000	150.5201724	93.6730160	82.3403793	80.5800710	64.3524494	21.7512957	11.8731675	6.5631647	0.0031217	0.0074140	-6.918
15035000	151.5242383	92.4945531	79.8485265	77.7162616	63.2306184	23.0324115	11.2824016	6.2330248	0.0019096	0.0081800	-5.307
15040000	158.0608079	101.1056612	88.3652541	85.5211721	64.2163004	22.9016800	9.5816548	5.1137175	0.0023192	0.0021548	-2.835
15045000	154.3175806	100.2392000	90.2986961	87.8624241	65.6564521	24.6821721	10.1714451	5.8856545	0.0041031	0.0059163	-7.081
15050000	160.9188789	96.1728027	84.5534740	82.5344464	65.9594969	21.7681710	9.7054765	5.4429223	0.0051442	0.0036892	-6.501
15055000	159.0545629	93.1515251	79.6326253	77.4341471	59.5746095	21.9800719	8.0086776	4.3395655	0.0045407	0.0060826	-7.608
15060000	166.6543758	100.8066596	87.6723861	84.0144319	59.7978035	23.1744507	10.0035829	5.0932510	0.0057292	0.0054485	-4.119
15065000	164.6096080	100.3692502	87.7186111	85.1824944	59.5896067	21.5075707	9.4506809	4.9103912	0.0038527	0.0071475	-11.141
15070000	162.7114170	98.2938973	86.1051580	82.8906948	61.6607275	27.7206801	14.7724588	7.6727506	0.0029469	0.0056529	-6.562
15075000	166.5047428	93.0145379	80.7465921	78.9019103	63.1076813	24.9532427	12.9164519	7.0776645	0.0099220	0.0104151	-6.070
15080000	157.7255596	96.2213270	80.2691758	77.8308404	58.3042657	24.4101908	13.2683865	7.1343622	0.0074480	0.0106634	-2.449
15085000	160.4332495	95.5316578	77.0180517	73.4162336	58.5190532	22.9212558	9.9483240	5.2217484	0.0069651	0.0140169	-5.617
15090000	151.2899804	98.3331881	86.4574489	84.2211372	63.0222269	22.7397651	10.1052801	4.9617163	0.0022474	0.0033463	-7.530
15095000	154.3781148	101.8332244	90.2762376	87.3626447	62.7297741	21.2293093	7.7132154	4.1614255	0.0063320	0.0084352	-8.479
15100000	153.0957404	92.8201919	83.5085116	81.5587656	65.9807860	28.2256778	12.2510435	6.6421750	0.0024275	0.0091836	-3.644
15105000	165.6529485	91.4060278	81.8961626	79.9008983	64.0021862	24.6412905	11.8236905	5.8753073	0.0038084	0.0082615	-8.180
15110000	152.4996437	94.4842831	83.6191961	81.0702292	62.8471206	22.2014179	8.5479617	4.5166391	0.0029903	0.0038394	-6.286
15115000	157.7662075	99.2542171	87.9162154	85.1626292	62.6352235	21.0324687	9.2180740	4.5689333	0.0045270	0.0076655	-10.189
15120000	166.3051476	100.3787018	89.8427658	87.5287945	65.0494691	21.5615304	9.1392986	4.5706771	0.0034820	0.0026513	-7.387
15125000	161.0949141	91.9385942	82.8227869	80.3740128	61.5274302	25.9497537	8.7902898	4.3327605	0.0045323	0.0103846	-6.587
15130000	154.8303485	96.0342373	85.5479241	82.9867621	65.3129311	22.7372472	11.1209300	5.8857104	0.0046437	0.0077898	-6.270
15135000	153.9385944	94.7432111	86.0255484	83.7760155	64.6706453	23.6695594	11.2132273	5.6841141	0.0055256	0.0075218	-12.770
15140000	159.2619205	98.4040014	86.3581180	84.0954680	65.6649442	25.5859850	10.7266966	5.7887668	0.0098299	0.0130736	-4.762
15145000	158.6724096	97.5715425	87.1845796	84.5817097	65.2763527	24.2473426	9.6153511	4.7011531	0.0045371	0.0071950	-5.458
15150000	156.3646351	96.5100565	83.9993480	81.2076111	62.2787308	24.9858604	10.1896813	4.5145629	0.0056203	0.0050664	-6.912
15155000	156.9113004	94.0259297	83.3044705	81.1035313	63.0857157	23.3788759	9.4162941	5.0711978	0.0115026	0.0067699	-5.107
15160000	155.0206599	91.6390790	79.5467108	77.0759876	60.1851215	22.3166180	8.9769169	4.3671014	0.0062303	0.0023952	-4.868
15165000	153.0513916	97.0811023	85.4862715	82.5312870	64.0008171	23.3972316	10.1930932	5.2593144	0.0040897	0.0017280	-7.939
15170000	164.7421883	99.5841406	87.8028392	85.5123441	64.9734762	21.9495385	9.8369439	5.2713910	0.0024105	0.0030860	-6.590
15175000	150.3439819	94.1527437	83.3504823	80.3737266	62.3709746	21.4493753	9.6735140	5.1766183	0.0030772	0.0037329	-3.629
15180000	155.5283711	93.7771692	84.3795274	82.0332001	66.3471489	22.9909703	9.6215794	5.3724961	0.0027645	0.0125357	-9.695
15185000	156.1977696	102.0002497	85.0057928	82.8516656	63.0515474	21.4689876	9.2489493	4.4598028	0.0036967	0.0120020	-5.487
15190000	161.9785132	91.6604848	79.9719426	77.8428510	64.3562477	21.5388103	8.0188702	4.4141765	0.0046947	0.0091290	-9.748
15195000	161.1716981	91.7271509	79.2218550	76.5493430	58.3304038	22.9518291	8.5633860	4.5584029	0.0033297	0.0033650	-7.015
15200000	165.0169534	91.9536514	82.5814061	80.5785494	65.0819583	24.1351663	10.7120060	5.6500458	0.0075006	0.0046717	-6.718
15205000	163.2303748	101.4792421	88.0940403	85.5628261	63.6611878	22.9241749	9.9130594	5.6074592	0.0066958	0.0032226	-4.507
15210000	163.5926151	93.7879404	84.0727803	81.2455937	61.3756904	22.8576219	10.7032063	5.8670020	0.0029951	0.0039942	-9.286
15215000	159.2318306	97.3404855	83.0936311	80.4553433	64.7871365	20.7947898	10.1504261	5.5974655	0.0054294	0.0074478	-7.336
15220000	165.8127718	94.3356541	82.0553153	79.3390076	65.9357409	22.0579780	10.0324942	5.0600544	0.0021575	0.0060262	-5.391
15225000	156.1284932	98.5063668	84.5116979	81.6044361	64.3030639	22.7791767	8.9874110	4.3003442	0.0061226	0.0058518	-6.162
15230000	159.4953736	97.1030547	82.7535869	79.7426648	60.6038674	21.6098828	9.6925548	5.0077576	0.0069597	0.0052877	-3.767
15235000	163.1056837	95.0701630	84.2425245	81.8464903	59.1938931	23.5717689	10.7820716	6.8697117	0.0046401	0.0147636	-6.246
15240000	158.7194214	91.3194041	78.9157834	77.3569994	64.2014598	21.3498216	9.6341759	4.0610697	0.0159774	0.0199290	-6.303
15245000	148.9823578	99.5421365	92.3800261	90.8171713	60.8433100	23.3441437	10.5199974	5.9471266	0.0155435	0.0127424	-7.109
15250000	164.1462353	97.6899960	83.2703064	80.6871784	61.3979638	21.6197121	9.0973520	4.4801232	0.0042498	0.0032333	-5.820
15255000	160.0522338	100.7027593	86.5892266	83.8719815	66.0401982	27.0894312	8.5911944	4.3409730	0.0038364	0.0079704	-8.755
15260000	154.3956730	92.4143876	83.0356881	80.7748112	63.4806878	28.1816985	8.8438038	4.6609422	0.0076532	0.0096461	-9.216
15265000	165.5898854	96.3078514	83.1060325	80.2005527	65.9597705	22.4839509	10.2422248	4.7229093	0.0062473	0.0060059	-8.990
15270000	151.8637259	91.9869039	82.7926337	80.6740728	65.0553414	25.2673709	9.7180978	4.9137617	0.0038456	0.0041253	-6.592
15275000	160.6688234	91.7131172	81.6256994	79.5969549	60.0897141	23.3726900	9.7563688	5.1235252	0.0041971	0.0034629	-4.061
15280000	155.2936116	93.7831173	78.9518369	76.5928405	64.7102569	22.5997044	6.3396666	2.7398560	0.0048789	0.0110273	-6.133
15285000	157.2442110	97.1840708	76.4137932	74.4439125	60.1472297	23.4064459	6.5781627	3.4970491	0.0028624	0.0114457	-7.176
15290000	162.5605208	100.3621237	89.4182306	86.6427322	63.8534027	21.4358110	9.9704072	4.9672715	0.0041763	0.0027705	-9.976
15295000	166.4336488	93.0063692	83.2875825	81.0984887	61.8950672	21.5660444	9.0111341	4.7574011	0.0025363	0.0046022	-6.770
15300000	153.1901920	98.7847668	83.2521709	80.5860752	61.1409036	21.3806538	9.8801079	4.9539705	0.0030991	0.0038332	-8.043
15305000	158.1321213	96.9637236	82.9552160	80.1872899	62.6212790	21.3917477	9.2524909	4.7370747	0.0039142	0.0037688	-11.816
15310000	161.2007589	91.5326416	82.7220844	81.0569981	62.9903251	21.9375802	10.1778765	4.9564250	0.0039722	0.0070168	-7.046
15315000	155.2981164	102.3180132	87.5549310	84.0197197	63.9085025	21.3249959	9.7348513	5.1409977	0.0033342	0.0034013	-7.917
15320000	160.5160426	102.1144494	90.6512855	87.5973087	64.6452594	23.2678191	10.1507030	5.2813144	0.0030749	0.0017981	-3.974
15325000	152.5100355	98.9221990	84.4495713	81.7823287	63.3628601	25.0421508	10.3029786	5.2016562	0.0045059	0.0078823	-3.859
15330000	156.5267143	93.1916455	84.0549231	81.0339388	64.3842235	28.4601539	8.6981864	3.8307505	0.0020234	0.0124460	-7.456
15335000	156.1842620	90.5751265	80.2791397	78.2109282	58.9840538	21.3489453	10.4868650	5.6523373	0.0066799	0.0064901	-4.984
15340000	152.8785831	93.9888361	81.7524022	79.4172757	62.3176489	21.7973240	8.7526397	4.9830344	0.0161605	0.0107402	-5.094
15345000	159.4717638	98.0600701	87.5939064	85.4963048	63.4816535	24.5143792	10.9435540	5.2652181	0.0157912	0.0073432	-11.727
15350000	161.7282346	100.3986329	86.8752386	83.7674815	61.3883010	23.7869512	8.0805636	4.6084631	0.0037818	0.0069106	-8.418
15355000	154.3395996	101.8215253	84.3992616	81.5360136	64.1273463	21.4158922	8.3822774	4.8668095	0.0101025	0.0109203	-5.499
15360000	153.0080740	92.1508514	79.4704153	76.1628842	59.4876381	22.7083710	10.3650993	5.5089121	0.0052059	0.0028944	-12.804
15365000	164.2275463	96.2173930	83.5739270	80.9929118	62.5011125	25.3233237	10.4751780	5.7456243	0.0058982	0.0051402	-6.480
15370000	152.2321752	91.1736825	76.7482908	74.2509476	59.3863425	21.7488319	9.8313699	5.5823970	0.0042793	0.0069202	-7.611
15375000	151.0782387	93.1815871	82.2249026	79.8486065	64.7295231	21.4317932	9.7804623	4.8850111	0.0028989	0.0040104	-8.077
15380000	159.4575776	98.3979889	83.4802271	80.4243442	63.2303113	26.4168777	9.2726641	5.0323641	0.0025118	0.0042990	-5.853
15385000	165.7180536	93.1913019	80.1228896	77.7586571	59.4282594	22.2561511	8.1174926	4.0851592	0.0019694	0.0051591	-4.952
15390000	162.4713536	95.7939810	84.9181543	82.2557750	65.7160850	23.6715181	10.3324219	4.8914626	0.0059126	0.0039279	-7.420
15395000	153.3790390	98.6392077	85.8181912	82.7742716	63.9137680	21.1029280	9.7300118	5.5011001	0.0064945	0.0048854	-4.454
15400000	150.2968739	95.7636405	85.4469046	82.5216960	61.4963974	21.5759953	9.0009622	4.8171071	0.0047817	0.0051811	-10.281
15405000	153.8391110	99.6963174	87.4999133	84.6439958	64.4305435	22.6639832	10.5247640	5.3630743	0.0050373	0.0035591	-4.316
15410000	157.6195640	100.0287106	86.3052587	82.4103708	64.7905199	23.6707615	10.4969621	5.7403590	0.0009333	0.0066301	-10.361
15415000	156.5125526	94.1063092	83.4572747	81.4581643	65.8280531	23.3728578	10.6472649	6.0664531	0.0044359	0.0039355	-5.264
15420000	159.2543966	91.9481984	82.7161321	80.9176567	64.7371166	23.6786845	12.0453935	6.1570657	0.0190452	0.0101465	-12.974
15425000	160.6130173	92.9917125	84.4898969	82.2632498	63.1890652	24.6862133	12.7930362	6.2060970	0.0055843	0.0093200	-4.513
15430000	158.5351573	95.2662134	85.9589053	83.8586792	64.7682135	22.4707878	9.2584627	5.3172390	0.0030717	0.0016383	-13.050
15435000	156.2367680	95.6233167	86.2235736	84.7063660	64.6825417	24.6876405	12.3801390	6.9481214	0.0055505	0.0084149	-6.882
15440000	165.5238025	91.6453786	78.5263183	75.8731161	58.2941443	25.1615255	10.9312474	6.0210197	0.0030169	0.0050437	-9.080
15445000	164.1127195	101.6511118	87.6740372	84.8902502	59.2497331	22.6994583	11.8720354	5.9759023	0.0029676	0.0058676	-9.259
15450000	159.3471890	99.6324299	86.7501400	82.6999728	60.5051180	25.2012897	10.5962324	5.6757096	0.0056190	0.0042169	-9.839
15455000	159.2066125	91.5562658	81.1789429	79.0810338	63.1578364	26.0937575	12.4533821	6.6675423	0.0032651	0.0023833	-6.564
15460000	167.2341020	93.7002358	83.1064987	81.4736388	65.8879157	29.5167231	14.6567872	7.6302592	0.0048498	0.0082717	-15.257
15465000	166.1065639	97.1372883	86.5888152	83.9568473	64.7974866	25.9301938	14.2658912	8.0785809	0.0037437	0.0084459	-3.338
15470000	151.8933600	95.5348809	83.6213135	80.8295267	58.8162233	28.2017150	12.9509539	7.5058875	0.0063443	0.0098321	-11.963
15475000	153.4791318	96.9628170	85.6733279	83.5827179	63.5724924	21.3970115	11.1964424	6.4066691	0.0054253	0.0069090	-9.559
15480000	158.5384543	92.7809412	81.3080560	79.0671357	65.5325126	26.7465750	12.1180489	6.7764947	0.0101297	0.0130823	-8.142
15485000	158.6205883	91.9582829	83.4944910	81.5778750	65.2438539	27.2811166	14.0986192	6.3968815	0.0057263	0.0232305	-8.336
15490000	162.8055515	93.0707121	82.8701070	80.2467011	63.7823333	27.5406636	9.5823811	4.6278709	0.0353460	0.0186190	-7.925
15495000	153.7906278	97.7078085	88.2521663	85.0437038	63.6195222	23.7279987	11.5009731	6.1689439	0.0055282	0.0102977	-10.645
15500000	165.5474717	93.0136200	81.4783621	79.1743448	62.8152153	24.6498682	8.9402169	5.3753275	0.0081779	0.0129520	-10.312
15505000	161.7783690	91.4406470	80.0605723	77.8553117	64.2201734	26.9755692	13.4624771	8.8779267	0.0079338	0.0204644	-7.800
15510000	165.0498095	94.1568516	82.2819430	79.6394541	65.7909666	24.9147353	15.6611022	9.1965857	0.0084151	0.0265222	-6.776
15515000	154.9504801	90.5251750	81.9297930	80.0770999	58.4902012	27.8123002	15.9861418	8.6807685	0.0172425	0.0107073	-12.246
15520000	161.4607577	99.6339882	80.9075269	78.0143264	61.0758049	26.9344939	11.7957239	7.6080110	0.0408147	0.0092715	-10.973
15525000	166.8085808	95.4442685	85.9551133	83.0622849	62.6856145	26.5337866	11.3255203	5.9213662	0.0026473	0.0109280	-3.972
15530000	160.4397860	92.7845959	81.3265844	78.7942597	59.3393013	21.7110502	8.8222433	4.9280353	0.0029447	0.0043229	-8.613
15535000	162.7681258	95.1035431	83.4217194	80.9997365	60.8922833	22.4473988	9.2327622	4.9827282	0.0064035	0.0037709	-4.386
15540000	164.1614294	97.1853628	86.4576905	84.1855419	64.3791394	24.0777630	9.9739058	5.1480021	0.0038555	0.0047774	-9.484
15545000	157.8306380	91.4294334	80.6268559	78.5201061	62.3325227	24.2513985	11.1104597	6.1083243	0.0111865	0.0078674	-15.684
15550000	165.0368313	98.2234475	87.7410866	85.5379328	65.5326696	23.3813729	10.4797887	5.3685760	0.0050970	0.0057815	-6.130
15555000	165.8218825	95.6619474	85.4770157	82.6475078	64.4171225	26.1707824	11.4367872	6.2342601	0.0085608	0.0045064	-8.732
15560000	160.5171892	99.7777480	85.1903358	82.6611241	61.4489571	27.1102066	12.8043534	5.4010688	0.0047695	0.0282694	-6.583
15565000	166.7134523	97.5292207	85.0148660	82.1925692	66.3142809	29.4471168	12.4873811	6.1127154	0.0045824	0.0050781	-11.779
15570000	150.5084950	95.4290012	83.9278982	82.1665374	65.2342120	22.2324039	10.4158965	5.8877995	0.0113089	0.0098778	-12.120
15575000	161.7096768	98.1870255	86.4418812	83.9682779	62.3459728	22.3194320	8.8439090	4.6365579	0.0029177	0.0025583	-14.898
15580000	161.9863091	94.7475058	79.2121143	76.9469400	60.7752380	22.3316436	12.3049714	5.1925002	0.0128157	0.0240636	-4.926
15585000	165.9226984	101.1527830	89.5262326	86.8938125	64.8631465	21.5239997	8.2227402	4.1128366	0.0034081	0.0082363	-9.135
15590000	158.5690298	95.6918329	84.0071823	81.9020364	64.4221246	21.5747403	8.3896778	3.9303248	0.0036184	0.0061842	-4.279
15595000	161.8760002	94.9877963	84.9041804	82.0499091	65.2644809	24.9807877	9.9237145	5.4609782	0.0057282	0.0042405	-9.610
15600000	151.6239260	95.9668655	83.8439781	81.0744482	58.7331746	21.4473905	9.7494367	5.4256140	0.0087565	0.0067410	-5.560
15605000	152.2800498	97.7631091	81.5281116	76.9953320	64.0782984	26.0654829	10.7508854	5.0989084	0.0067257	0.0267307	-8.545
15610000	150.1185563	90.7901810	80.3494629	78.0586524	64.3747129	21.5260726	9.6728573	4.9611275	0.0040361	0.0048852	-6.145
15615000	159.0237356	92.2376766	78.2998013	75.3665521	61.1484566	26.0444303	12.1185280	5.0490542	0.0042495	0.0145522	-11.299
15620000	158.3266179	92.0815521	81.9788354	79.6727507	64.4720629	25.0359000	11.6043829	5.8846172	0.0075388	0.0057555	-5.449
15625000	153.3860158	91.3952490	84.2780101	81.7926411	65.6170969	26.7683801	12.1249294	5.3766344	0.0045458	0.0100699	-4.008
